Data,COPPER_d,DAX_d,DJI_d,EURJPY_d,EURUSD_d,GBPUSD_d,GERMANY10B_d,GLOBAL_ENERGY_d,GLOBAL_FINANCE_d,GLOBAL_HEALTHCARE_d,GLOBAL_INDUSTRY_d,GLOBAL_TECH_d,GOLD_d,IRON_d,JAPAN10B_d,NATGAS_d,NIKKEI_d,OILBRENT_d,PALLADIUM_d,POLAND10B_d,SP500_d,SPENERGY_d,SPTECH_d,SPVIX_d,USA10B_d,USA30B_d,USDCHF_d,USDJPY_d,WHEAT_d,WIG20_d
2014-10-06,3.0305,9209.51,16991.91,137.58,1.2653,1.608,0.908,32.0302,46.4497,42.6861,60.5777,14.025,1206.81,78.9,0.525,3.88,15890.95,92.35,763.0,2.969,1964.82,886.64,397.06,15.46,2.427,3.128,0.9583,108.73,340.0,2446.89
2014-10-07,3.0345,9086.21,16719.39,136.95,1.2665,1.6096,0.906,31.5735,45.8291,41.9112,59.2255,13.8028,1208.64,80.0,0.513,3.87,15783.83,92.24,781.0,2.956,1935.1,874.87,390.94,17.2,2.353,3.056,0.9568,108.14,423.5,2436.39
2014-10-08,3.0,8995.33,16994.22,137.64,1.2729,1.6158,0.908,31.8937,46.5143,42.7884,60.189,14.045,1220.78,79.8,0.51,3.88,15595.98,92.45,798.0,2.86,1968.89,883.54,397.82,15.11,2.332,3.062,0.9521,108.13,423.5,2410.88
2014-10-09,3.028,9005.02,16659.25,136.8,1.2689,1.6119,0.906,30.831,45.5071,41.8556,58.7091,13.7729,1223.96,79.5,0.495,3.86,15478.93,91.55,791.0,2.739,1928.21,849.53,391.13,18.76,2.33,3.067,0.9543,107.81,410.5,2424.95
2014-10-10,3.032,8788.81,16544.1,135.89,1.2613,1.606,0.889,30.2544,44.9345,41.5039,57.7585,13.4082,1223.11,79.9,0.503,3.86,15300.55,91.92,781.0,2.77,1906.13,838.61,381.18,21.24,2.307,3.035,0.9585,107.74,415.5,2392.62
2014-10-13,3.0365,8812.43,16321.07,136.31,1.2741,1.6073,0.895,29.8066,44.7446,40.7768,57.0235,13.2608,1235.56,83.1,,3.87,,89.88,781.0,2.718,1874.74,812.26,376.41,24.64,,,0.9487,106.98,422.5,2394.22
2014-10-14,3.085,8825.21,16315.19,135.61,1.2658,1.5904,0.84,29.4304,44.8552,40.5711,57.5854,13.3156,1232.34,83.1,0.496,3.91,14936.51,88.89,788.0,2.612,1877.7,802.14,377.33,22.79,2.211,2.964,0.9538,107.13,426.5,2402.9
2014-10-15,3.0045,8571.95,16141.74,135.91,1.2815,1.6,0.756,29.4088,44.1856,40.0486,57.3756,13.2418,1241.75,82.2,0.49,3.82,15073.52,87.27,763.0,2.585,1862.49,808.04,374.75,26.25,2.097,2.883,0.942,106.05,425.0,2381.76
2014-10-16,2.9785,8582.9,16117.24,136.07,1.2803,1.6073,0.821,29.5866,43.9204,39.7923,57.6912,13.1651,1238.69,80.5,0.495,3.79,14738.38,84.55,738.0,2.754,1862.76,823.5,372.65,25.2,2.15,2.934,0.9429,106.28,434.5,2382.72
2014-10-17,3.001,8850.27,16380.41,136.41,1.276,1.6088,0.859,30.0462,44.7367,40.589,58.3995,13.3036,1238.01,80.6,0.475,3.72,14532.51,84.52,750.0,2.672,1886.76,830.43,377.05,21.99,2.195,2.965,0.9462,106.91,433.5,2401.13
2014-10-20,2.9905,8717.76,16399.67,136.84,1.2794,1.6158,0.849,30.1042,44.9775,40.9774,58.8763,13.4082,1246.58,81.2,0.488,3.68,15111.23,86.34,759.0,2.677,1904.01,837.51,379.64,18.57,2.181,2.959,0.9432,106.96,430.5,2386.61
2014-10-21,3.031,8886.96,16614.81,136.11,1.2711,1.6117,0.871,30.883,45.6637,41.8159,59.7181,13.6235,1248.54,81.5,0.482,3.61,14804.28,85.49,772.0,2.656,1941.28,862.79,387.23,16.08,2.206,2.984,0.9492,107.08,436.5,2423.29
2014-10-22,3.0225,8940.14,16461.32,135.55,1.2645,1.6042,0.872,30.3311,45.3485,41.7076,59.2532,13.5926,1241.09,81.5,0.484,3.68,15195.77,85.81,766.0,2.635,1927.11,846.58,385.11,17.87,2.231,2.999,0.9538,107.2,439.5,2429.1
2014-10-23,3.05,9047.31,16677.9,136.94,1.2645,1.6027,0.904,30.8457,45.8203,42.3066,60.182,13.7809,1231.52,80.0,0.485,3.6,15138.96,86.19,776.0,2.656,1950.82,862.81,389.84,16.53,2.275,3.045,0.9541,108.3,443.5,2433.84
2014-10-24,3.051,8987.8,16805.41,136.95,1.2667,1.6086,0.891,30.8084,46.2246,42.8391,60.7083,13.8686,1230.81,79.8,0.467,3.54,15291.64,85.68,776.0,2.667,1964.58,859.44,393.01,16.11,2.276,3.053,0.9521,108.11,434.5,2426.2
2014-10-27,3.078,8902.61,16817.94,136.89,1.2696,1.6111,0.871,30.277,45.9858,42.8718,60.5688,13.8696,1226.25,79.6,0.475,3.55,15388.72,85.99,781.0,2.678,1961.63,840.76,393.58,16.04,2.259,3.037,0.9497,107.83,439.5,2437.72
2014-10-28,3.1085,9068.19,17005.75,137.68,1.2736,1.6134,0.879,30.8693,46.6886,43.0695,61.5442,14.0629,1228.25,78.8,0.457,3.52,15329.91,85.34,788.0,2.638,1985.05,861.15,398.99,14.39,2.284,3.057,0.9469,108.1,447.5,2456.73
2014-10-29,3.112,9082.81,16974.31,137.49,1.2637,1.6013,0.902,30.883,46.4644,42.8232,61.3088,14.0539,1211.84,78.6,0.462,3.56,15553.91,85.9,790.0,2.599,1982.3,863.28,398.38,15.15,2.323,3.048,0.9544,108.8,455.5,2449.49
2014-10-30,3.072,9114.84,17195.42,137.83,1.2605,1.5993,0.848,30.8457,46.7209,43.6477,61.6867,14.1097,1198.54,79.0,0.47,3.74,15658.2,87.08,776.0,2.625,1994.65,859.79,399.49,14.52,2.305,3.036,0.9565,109.35,453.5,2441.71
2014-10-31,3.061,9326.87,17390.52,140.63,1.2523,1.5994,0.843,31.3034,47.4648,43.8593,62.6066,14.3917,1172.51,78.5,0.457,3.8,16413.76,86.25,788.0,2.562,2018.05,877.52,406.04,14.03,2.328,3.052,0.9625,112.29,449.5,2463.68
2014-11-03,3.0795,9251.7,17366.24,142.11,1.249,1.5976,0.854,30.6503,47.1927,43.7301,62.4998,14.4087,1165.3,77.8,,3.72,,85.23,801.0,2.585,2017.81,863.09,407.56,14.73,2.348,3.07,0.9651,113.78,455.5,2462.51
2014-11-04,3.0335,9166.47,17383.84,142.37,1.2552,1.6004,0.808,30.112,47.1594,43.8007,62.2624,14.4027,1168.13,77.1,0.445,3.66,16862.47,85.36,782.0,2.553,2012.1,845.2,407.6,14.89,2.342,3.053,0.9594,113.42,492.5,2462.33
2014-11-05,3.0225,9315.48,17484.53,143.12,1.2475,1.5959,0.827,30.5314,47.3513,43.8007,62.4127,14.4256,1140.03,76.0,0.47,3.8,16937.32,82.53,755.0,2.629,2023.57,860.25,408.74,14.17,2.35,3.065,0.9648,114.73,489.0,2441.56
2014-11-06,3.0305,9377.41,17554.47,142.62,1.2379,1.5837,0.828,30.7337,47.0938,43.8195,62.6155,14.4236,1141.6,75.6,0.47,3.91,16792.48,82.38,748.0,2.652,2031.21,871.28,408.1,13.67,2.373,3.093,0.9728,115.21,490.0,2435.48
2014-11-07,3.0525,9291.83,17573.93,142.72,1.2452,1.5872,0.819,31.1492,47.0361,43.5066,62.6254,14.4216,1177.81,75.5,0.48,4.01,16880.38,83.17,770.0,2.672,2031.92,880.26,408.34,13.12,2.312,3.046,0.9662,114.61,481.5,2417.45
2014-11-10,3.0275,9351.87,17613.74,142.67,1.2424,1.5845,0.835,31.0029,47.2172,43.8374,62.9756,14.4844,1151.36,75.5,0.465,4.16,16780.53,83.75,759.0,2.642,2038.26,871.88,409.42,12.67,2.359,3.089,0.9679,114.83,484.5,2407.05
2014-11-11,3.0415,9369.03,17614.9,144.47,1.2472,1.5917,0.828,31.0775,47.4726,44.0093,63.1062,14.4784,1164.01,75.5,0.492,4.06,17124.11,84.39,769.0,,2039.68,874.51,409.71,12.92,,,0.9647,115.84,492.5,
2014-11-12,3.0345,9210.96,17612.2,143.63,1.2428,1.5766,0.811,30.8005,47.1672,43.9556,62.844,14.5083,1162.4,75.4,0.526,4.2,17197.05,82.29,771.0,2.583,2038.25,866.65,410.92,13.02,2.36,3.08,0.9671,115.57,509.5,2402.02
2014-11-13,2.9995,9248.51,17652.79,144.4,1.2475,1.5704,0.8,30.3753,47.1672,44.0222,62.7738,14.5691,1162.19,75.5,0.505,4.18,17392.79,81.59,764.0,2.52,2039.33,854.15,413.41,13.79,2.347,3.08,0.9636,115.76,523.0,2393.36
2014-11-14,3.058,9252.94,17634.74,145.65,1.2526,1.5671,0.785,30.6286,47.3248,43.7401,62.8351,14.6548,1189.01,75.5,0.484,4.04,17490.83,79.2,763.0,2.607,2039.82,862.36,415.95,13.31,2.319,3.042,0.9589,116.28,535.0,2418.4
2014-11-17,3.0495,9306.35,17647.75,145.23,1.2449,1.5634,0.803,30.4862,47.2514,43.8762,62.6689,14.61,1186.36,75.1,0.48,4.22,16973.8,78.62,766.0,2.593,2041.32,857.73,415.2,13.99,2.34,3.059,0.9648,116.66,526.0,2418.78
2014-11-18,3.011,9456.53,17687.82,146.51,1.2532,1.5621,0.798,30.5982,47.4325,44.5417,63.2387,14.6907,1196.62,72.1,0.507,4.32,17344.06,78.47,769.0,2.612,2051.8,858.36,416.5,13.86,2.324,3.043,0.9585,116.91,524.0,2431.23
2014-11-19,3.047,9472.8,17685.73,148.24,1.2545,1.5682,0.85,30.6444,47.456,44.4136,62.9756,14.6219,1182.67,70.0,0.48,4.39,17288.75,78.83,761.0,2.653,2048.72,863.18,413.65,13.96,2.351,3.067,0.9575,118.17,519.5,2421.67
2014-11-20,3.0275,9483.97,17719.0,148.31,1.2542,1.5693,0.8,30.9822,47.2093,44.2676,62.8935,14.6947,1193.42,70.0,0.471,4.41,17300.86,78.7,768.0,2.6,2052.75,873.9,415.68,13.58,2.336,3.053,0.9583,118.25,534.5,2396.52
2014-11-21,3.035,9732.55,17810.06,145.82,1.2388,1.5657,0.771,31.489,47.6312,44.3659,63.5019,14.7365,1201.11,69.8,0.46,4.31,17357.51,78.58,788.0,2.504,2063.5,884.99,416.57,12.9,2.315,3.021,0.9696,117.71,534.5,2418.26
2014-11-24,3.004,9785.54,17817.9,147.13,1.2437,1.5702,0.782,31.3034,47.9366,44.5735,63.853,14.8212,1196.77,70.0,,4.06,,80.21,787.0,2.514,2069.41,878.17,418.49,12.62,2.31,3.019,0.9666,118.3,529.5,2410.65
2014-11-25,2.961,9861.21,17814.94,147.03,1.2472,1.5705,0.751,30.9145,47.9288,44.6083,64.0548,14.8332,1200.67,68.6,0.45,4.12,17407.62,80.07,790.0,2.496,2067.03,863.68,418.67,12.25,2.26,2.966,0.964,117.89,538.5,2410.27
2014-11-26,2.96,9915.56,17827.75,147.01,1.2505,1.5793,0.737,30.7121,48.1921,44.8706,64.0212,14.9607,1197.7,68.0,0.435,4.24,17383.58,79.43,802.0,2.438,2072.83,852.87,422.5,12.07,2.23,2.94,0.961,117.56,552.0,2420.66
2014-11-28,2.86,9980.85,17828.24,147.65,1.2443,1.5637,0.703,28.5858,47.9934,45.0672,63.4583,14.9966,1166.93,69.8,0.42,3.973,17459.85,74.4,806.0,2.397,2067.56,797.27,424.3,13.33,2.194,2.91,0.9658,118.66,567.0,2416.93
2014-12-01,2.9305,9963.51,17776.8,147.48,1.2472,1.5732,0.729,28.6692,47.6958,45.0772,63.0528,14.871,1211.76,70.6,0.422,3.9,17590.1,72.3,803.0,2.442,2053.44,800.44,419.66,14.29,2.218,2.95,0.9643,118.26,601.0,2417.11
2014-12-02,2.9135,9934.08,17879.55,147.6,1.2382,1.5635,0.742,29.065,47.8955,45.407,63.2645,14.9039,1197.98,69.7,0.455,3.75,17663.22,70.71,799.0,2.537,2066.55,809.61,419.77,12.85,2.287,3.004,0.9721,119.2,603.0,2446.32
2014-12-03,2.893,9971.79,17912.62,147.44,1.2306,1.5681,0.75,29.3037,48.1099,45.3206,63.7037,14.9816,1209.25,69.5,0.436,3.63,17720.43,71.49,792.0,2.559,2074.33,819.2,421.18,12.47,2.287,2.993,0.9777,119.81,596.5,2445.4
2014-12-04,2.9325,9851.35,17900.1,148.28,1.2377,1.5669,0.775,29.0209,47.8299,45.3066,63.4583,14.9866,1204.86,71.1,0.435,3.55,17887.21,70.51,794.0,2.597,2071.92,812.52,421.5,12.38,2.259,2.959,0.9711,119.81,596.5,2417.21
2014-12-05,2.9255,10087.12,17958.79,149.16,1.2287,1.5571,0.782,28.6967,48.2254,45.5262,63.4405,14.9368,1191.85,70.9,0.435,3.43,17920.45,69.57,798.0,2.643,2075.37,802.05,420.8,11.82,2.31,2.964,0.9781,121.4,601.5,2438.42
2014-12-08,2.9105,10014.99,17852.48,148.43,1.2315,1.5653,0.715,27.6566,48.1686,45.5957,62.8084,14.8122,1203.18,69.7,0.44,3.49,17935.64,69.38,797.0,2.622,2060.31,768.97,416.26,14.21,2.257,2.9,0.9758,120.52,605.5,2431.89
2014-12-09,2.9465,9793.71,17801.2,147.94,1.2377,1.5671,0.687,27.7755,47.9122,45.3027,62.7896,14.8471,1230.8,69.4,0.42,3.6,17813.38,67.3,806.0,2.592,2059.82,777.59,416.62,14.89,2.224,2.876,0.9707,119.53,595.0,2398.03
2014-12-10,2.914,9799.73,17533.15,146.76,1.2445,1.5715,0.682,26.923,47.1849,44.808,61.6768,14.6269,1225.93,68.9,0.41,3.61,17412.58,66.84,811.0,2.625,2026.14,752.91,409.88,18.53,2.17,2.835,0.9665,117.92,593.5,2371.43
2014-12-11,2.941,9862.53,17596.34,147.41,1.2405,1.5727,0.679,26.8267,47.1672,44.9043,61.6867,14.6907,1227.48,68.8,0.41,3.68,17257.4,65.33,815.0,2.619,2035.33,752.47,411.96,20.07,2.179,2.825,0.9679,118.83,604.5,2379.6
2014-12-12,2.9465,9594.73,17280.83,147.74,1.2453,1.5717,0.625,26.2551,46.3323,44.2596,60.8508,14.4525,1221.33,68.7,0.395,3.58,17371.58,64.56,811.0,2.605,2002.33,737.75,405.35,21.08,2.103,2.756,0.9642,118.64,613.5,2360.0
2014-12-15,2.898,9334.01,17180.84,146.6,1.2444,1.5643,0.624,25.8956,45.7087,43.7222,60.4729,14.3648,1192.92,68.6,0.385,3.66,17099.4,62.84,794.0,2.553,1989.63,732.3,403.22,20.42,2.116,2.745,0.9648,117.81,626.5,2321.57
2014-12-16,2.8775,9563.89,17068.87,145.73,1.251,1.5746,0.598,26.3229,45.6138,43.4401,60.6678,14.2124,1196.97,68.1,0.365,3.56,16755.32,62.2,780.0,2.676,1972.74,738.27,397.92,23.57,2.07,2.699,0.9597,116.49,627.5,2271.27
2014-12-17,2.8875,9544.43,17356.87,146.55,1.233,1.5568,0.594,27.4317,46.2011,44.0848,61.3424,14.4386,1189.38,67.9,0.362,3.65,16819.73,59.61,775.0,2.635,2012.89,770.28,405.52,19.44,2.13,2.734,0.9737,118.86,655.5,2288.7
2014-12-18,2.8725,9811.06,17778.15,146.11,1.2286,1.5667,0.618,27.9955,47.0938,45.1566,62.4929,14.8222,1198.26,68.0,0.347,3.68,17210.05,59.72,789.0,2.58,2061.23,785.27,417.33,16.8,2.204,2.811,0.9797,118.92,662.5,2330.83
2014-12-19,2.908,9786.96,17804.8,146.11,1.2225,1.5625,0.595,28.8274,47.2436,45.0583,62.6778,14.881,1195.37,69.5,0.352,3.44,17621.4,61.3,804.0,2.606,2070.65,809.91,417.75,16.48,2.176,2.776,0.9842,119.52,639.5,2310.88
2014-12-22,2.9035,9865.76,17959.44,146.8,1.2227,1.5583,0.601,28.5602,47.4589,44.7593,63.0844,15.0155,1176.15,68.0,0.34,3.04,17635.14,60.39,807.0,2.538,2078.54,801.12,422.22,15.25,2.162,2.75,0.984,120.06,632.5,2321.83
2014-12-23,2.902,9922.11,18024.17,146.93,1.2172,1.5515,0.593,28.8568,47.6087,43.9676,63.4643,15.0494,1176.15,65.6,,2.97,,60.77,809.0,2.536,2082.17,810.65,423.41,14.8,2.26,2.854,0.9877,120.71,642.5,2323.04
2014-12-24,2.8745,,18030.21,146.98,1.2203,1.5559,,28.735,47.593,44.209,63.5325,15.0494,1174.41,66.2,0.335,2.76,17854.23,60.64,804.0,,2081.88,804.24,423.02,14.37,2.264,2.834,0.9854,120.45,618.5,
2014-12-26,2.8355,,18053.71,146.6,1.2177,1.5553,,28.629,47.6518,44.4494,63.6829,15.1112,1195.58,66.7,0.33,2.76,17818.96,60.64,815.0,,2088.77,804.32,424.79,14.5,2.248,2.811,0.9876,120.39,617.5,
2014-12-29,2.838,9927.13,18038.23,146.67,1.2156,1.5509,0.549,28.6516,47.7017,44.4494,63.5009,15.0275,1183.04,67.9,0.325,3.01,17729.84,60.04,807.0,2.513,2090.57,807.14,422.75,15.06,2.213,2.776,0.9895,120.66,622.5,2302.59
2014-12-30,2.869,9805.55,17983.07,145.2,1.2157,1.5558,0.541,28.4394,47.4756,44.2268,62.9776,14.8979,1200.18,71.2,0.33,3.12,17450.77,59.32,800.0,2.531,2080.35,801.07,419.94,15.92,2.192,2.758,0.9889,119.43,604.5,2315.94
2014-12-31,2.8385,,17823.07,144.97,1.21,1.5588,,28.244,47.0928,43.7788,62.3158,14.7803,1184.03,71.2,,3.0,,57.33,792.0,,2058.9,795.02,414.9,19.2,2.17,2.749,0.9942,119.81,594.0,
2015-01-02,2.8385,9764.73,17832.99,144.59,1.2003,1.5333,0.499,28.2548,47.0517,43.9,62.2871,14.7315,1188.24,71.2,,2.99,,56.38,791.0,2.469,2058.2,798.71,414.56,17.79,2.121,2.695,1.0013,120.47,586.0,2309.39
2015-01-05,2.793,9473.16,17501.65,142.34,1.1932,1.5252,0.519,27.0192,45.9319,43.6775,60.8399,14.4744,1204.48,70.8,0.33,3.21,17408.71,56.42,791.0,2.394,2020.58,764.96,407.55,19.92,2.039,2.605,1.0068,119.29,594.0,2264.75
2015-01-06,2.804,9469.66,17371.64,140.77,1.1871,1.5139,0.447,26.7098,45.2829,43.4719,60.2097,14.309,1218.34,71.1,0.295,2.96,16883.19,53.84,799.0,,2002.61,754.61,403.24,21.12,1.964,2.53,1.0116,118.58,596.0,
2015-01-07,2.796,9518.18,17584.52,141.19,1.1833,1.5106,0.486,26.7845,45.6921,44.1752,60.5134,14.4495,1211.0,70.9,0.305,3.07,16885.33,51.47,787.0,2.341,2025.9,755.97,405.73,19.31,1.954,2.515,1.0148,119.32,584.0,2307.46
2015-01-08,2.807,9837.61,17907.87,141.21,1.1789,1.5079,0.512,27.3531,46.2011,45.099,61.5907,14.7644,1208.56,70.6,0.29,2.91,17167.1,51.73,788.0,2.317,2062.14,773.53,414.64,17.01,2.016,2.593,1.0186,119.77,572.0,2361.48
2015-01-09,2.7905,9648.5,17737.37,140.4,1.1843,1.5164,0.494,27.1086,45.7499,44.8626,61.0496,14.7026,1222.81,69.8,0.285,2.95,17197.73,51.84,799.0,2.345,2044.81,767.13,413.29,17.55,1.969,2.554,1.014,118.56,568.0,2337.21
2015-01-12,2.763,9781.9,17640.84,140.01,1.1829,1.5165,0.481,26.4191,45.3475,44.8427,60.8033,14.5621,1233.31,68.5,,2.9,,51.14,807.0,2.291,2028.26,744.31,408.52,19.6,1.912,2.492,1.0151,118.36,560.0,2330.04
2015-01-13,2.679,9941.0,17613.68,138.81,1.1775,1.5161,0.479,26.3356,45.3916,44.8308,60.8903,14.5641,1230.39,67.9,0.264,2.89,17087.71,49.29,812.0,2.321,2023.03,738.93,408.32,20.56,1.891,2.483,1.0197,117.89,558.0,2367.65
2015-01-14,2.553,9817.08,17427.09,138.18,1.1788,1.5232,0.426,26.2993,44.9903,44.8864,60.4956,14.4854,1228.26,67.8,0.26,3.13,16795.96,47.22,772.0,2.285,2011.27,740.59,406.19,21.48,1.84,2.456,1.0184,117.22,542.0,2336.66
2015-01-15,2.611,10032.61,17320.71,135.06,1.1626,1.5178,0.417,26.1392,44.7573,44.8258,60.4402,14.3449,1262.49,68.0,0.253,3.29,17108.7,47.86,763.0,2.266,1992.67,731.45,400.88,22.39,1.775,2.411,0.859,116.17,535.0,2265.21
2015-01-16,2.654,10167.77,17511.57,136.03,1.1565,1.5156,0.455,27.0192,45.2399,45.5411,60.7053,14.4625,1279.76,68.0,0.259,3.09,16864.16,49.03,753.0,2.267,2019.42,755.96,404.9,20.95,1.814,2.434,0.8563,117.62,535.0,2252.33
2015-01-20,2.6155,10257.13,17515.23,137.1,1.1554,1.5147,0.451,26.9063,45.1332,45.5808,61.4759,14.5781,1294.66,67.4,0.225,2.92,17366.3,49.09,773.0,2.322,2022.55,756.24,408.08,19.89,1.807,2.398,0.8742,118.66,539.5,2242.42
2015-01-21,2.615,10299.23,17554.28,136.9,1.1611,1.5142,0.526,27.4062,45.3475,45.549,61.8993,14.6319,1292.81,66.5,0.247,2.94,17280.48,48.31,763.0,2.292,2032.12,771.28,408.68,18.85,1.853,2.438,0.8607,117.91,541.0,2287.86
2015-01-22,2.6005,10435.62,17813.98,134.83,1.1368,1.5008,0.451,27.6566,46.1492,45.704,62.6254,14.878,1301.8,66.3,0.325,2.93,17329.02,48.49,772.0,2.223,2063.15,775.1,415.53,16.39,1.894,2.47,0.8705,118.61,538.0,2319.45
2015-01-23,2.5375,10649.58,17672.6,132.06,1.1211,1.4989,0.367,27.4062,45.7176,45.6057,62.3059,14.884,1294.71,65.9,0.245,2.96,17511.75,48.81,771.0,2.114,2051.82,769.98,415.66,16.66,1.817,2.394,0.8807,117.8,535.0,2319.59
2015-01-26,2.5735,10798.33,17678.7,133.02,1.1235,1.5081,0.396,27.7853,45.9916,45.8242,62.6778,14.889,1281.17,63.3,0.224,2.93,17468.52,48.71,777.0,2.111,2057.09,780.96,413.93,15.52,1.83,2.398,0.9018,118.4,525.0,2307.29
2015-01-27,2.5135,10628.58,17387.21,133.86,1.137,1.5185,0.386,27.8148,45.7322,45.7447,62.1733,14.4744,1292.14,62.8,0.262,2.95,17768.3,47.7,777.0,2.023,2029.55,780.45,401.41,17.22,1.825,2.402,0.9025,117.73,524.0,2309.86
2015-01-28,2.5215,10710.97,17191.37,132.45,1.1275,1.5145,0.354,26.7914,44.8894,45.1229,61.3345,14.4306,1284.26,62.7,0.295,2.89,17795.73,48.05,789.0,2.022,2002.16,749.55,400.92,20.44,1.731,2.294,0.9054,117.47,510.0,2319.18
2015-01-29,2.4705,10737.87,17416.85,134.03,1.1327,1.5068,0.36,26.7147,45.3162,45.5212,61.9983,14.5651,1257.01,62.3,0.295,2.88,17606.22,48.57,769.0,2.016,2021.25,751.14,404.89,18.76,1.75,2.319,0.9225,118.32,512.0,2340.77
2015-01-30,2.528,10694.32,17164.95,132.65,1.1298,1.5062,0.303,26.866,44.5821,44.8258,61.1218,14.3389,1283.15,61.7,0.29,2.68,17674.39,48.4,769.0,1.99,1994.99,758.17,399.55,20.97,1.671,2.247,0.9175,117.41,507.0,2341.0
2015-02-02,2.511,10828.01,17361.04,133.36,1.1334,1.5024,0.314,27.7097,45.2232,45.0961,61.9161,14.4984,1273.96,61.3,0.287,2.63,17558.04,49.55,783.0,2.02,2020.85,781.63,404.27,19.43,1.673,2.244,0.9278,117.67,498.0,2330.14
2015-02-03,2.6,10890.95,17666.4,134.74,1.1463,1.5142,0.35,28.6751,46.1835,45.2808,62.8955,14.6359,1260.08,62.0,0.365,2.67,17335.85,54.3,782.0,2.066,2050.03,803.18,408.97,17.33,1.783,2.371,0.9244,117.54,519.0,2335.42
2015-02-04,2.612,10911.32,17673.02,132.94,1.1333,1.518,0.367,28.0819,45.8654,44.8805,62.3158,14.6468,1269.1,61.4,0.385,2.73,17678.74,57.3,788.0,2.073,2041.51,789.53,409.48,18.33,1.793,2.386,0.9252,117.3,517.0,2341.68
2015-02-05,2.612,10905.41,17884.88,134.82,1.1476,1.5331,0.366,28.5298,46.4331,45.4974,63.1655,14.7953,1264.61,61.1,0.365,2.63,17504.62,56.63,790.0,2.131,2062.52,801.15,412.93,16.85,1.815,2.422,0.9211,117.48,531.0,2341.58
