Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-08-27,63.2555,63.3268,63.1418,63.2288,42995.575016106
2014-08-28,62.9222,63.1329,62.9133,62.9934,19966.274855241
2014-08-29,62.8787,63.1517,62.8529,62.9222,39020.71841488
2014-09-02,63.302,63.31,62.9756,63.1517,6262.522035756
2014-09-03,63.3357,63.5187,63.2189,63.3169,26411.769689782
2014-09-04,63.3446,63.5355,63.1062,63.1418,19590.220263263
2014-09-05,63.0369,63.2922,62.9845,63.2922,5174.7942374552
2014-09-08,63.124,63.2922,63.0003,63.0171,6114.9307173992
2014-09-09,62.9578,63.2743,62.6521,62.7115,13503.594730206
2014-09-10,62.756,62.9845,62.6521,62.9657,11596.027485417
2014-09-11,62.6323,62.8262,62.6323,62.7115,22186.210027238
2014-09-12,62.7115,62.7896,62.4573,62.4573,4978.67974594
2014-09-15,62.4216,62.661,62.3781,62.6323,13084.071462274
2014-09-16,62.4305,62.9133,62.3425,62.7896,55031.34375827
2014-09-17,62.7303,63.0904,62.7303,62.7303,7076.2960856
2014-09-18,62.9222,63.1418,62.9222,63.1062,6543.5520802984
2014-09-19,63.21,63.2645,62.9489,62.9578,4948.352762716
2014-09-22,62.9034,63.2922,62.4573,62.5087,39871.895744034
2014-09-23,62.3781,62.3781,61.9211,61.9498,38529.421286651
2014-09-24,62.0329,62.3356,61.9132,62.299,36477.295421827
2014-09-25,62.1486,62.1486,61.4037,61.4215,21503.852904698
2014-09-26,61.5264,62.0121,61.5264,61.8687,30252.176665381
2014-09-29,61.2811,61.7203,61.2633,61.5887,21639.313429765
2014-09-30,61.6065,61.8242,61.3592,61.5086,12360.267462662
2014-10-01,61.1505,61.1505,60.3413,60.4026,58215.67699679
2014-10-02,60.3136,60.3136,59.5757,60.0356,22819.033077178
2014-10-03,60.3324,60.7271,60.3067,60.6153,26133.772343562
2014-10-06,60.6678,60.9131,60.3779,60.5777,8371.2582692648
2014-10-07,60.2622,60.2622,59.2255,59.2255,17149.909013172
2014-10-08,59.0593,60.1989,58.8852,60.189,8043.7268504456
2014-10-09,59.6736,59.824,58.5855,58.7091,80735.483839492
2014-10-10,58.3747,58.5083,57.5784,57.7585,43443.40346838
2014-10-13,58.0849,58.2511,57.0136,57.0235,55378.082266465
2014-10-14,57.5705,58.1729,57.4083,57.5854,113643.29333585
2014-10-15,57.0947,57.5854,56.0857,57.3756,199603.1054854
2014-10-16,56.7485,58.0523,56.2756,57.6912,78326.510472066
2014-10-17,58.2778,58.7625,58.2778,58.3995,37473.031371015
2014-10-20,58.4885,58.8763,58.439,58.8763,28519.49502385
2014-10-21,58.9455,59.7369,58.9455,59.7181,32574.212680898
2014-10-22,59.9456,59.9456,59.174,59.2532,57737.521561292
2014-10-23,59.7705,60.6312,59.7705,60.182,23128.368306063
2014-10-24,60.3779,60.7083,60.189,60.7083,8451.119325088
2014-10-27,60.3502,60.5688,60.1593,60.5688,29524.329068005
2014-10-28,61.0021,61.5442,60.8745,61.5442,168235.90673682
2014-10-29,61.8439,61.8439,61.1416,61.3088,26570.480901987
2014-10-30,61.0348,61.7203,61.0348,61.6867,6708.3286891488
2014-10-31,62.6155,62.7649,62.3969,62.6066,9241.6426877936
2014-11-03,62.5878,62.6769,62.2386,62.4998,22377.270021549
2014-11-04,61.9132,62.2703,61.8865,62.2624,38664.881811718
2014-11-05,62.4662,62.4929,62.0626,62.4127,15201.90579075
2014-11-06,62.3267,62.6858,62.3267,62.6155,7793.0237891272
2014-11-07,62.7046,62.7046,62.4929,62.6254,6889.279689052
2014-11-10,62.6066,63.0369,62.6066,62.9756,41844.160553034
2014-11-11,63.1942,63.2021,62.9934,63.1062,7040.914605172
2014-11-12,62.7471,62.9578,62.5087,62.844,6264.5438346376
2014-11-13,63.0458,63.0627,62.6689,62.7738,9877.4984360568
2014-11-14,62.7896,62.8846,62.7303,62.8351,5451.7806842344
2014-11-17,62.5453,62.6947,62.3781,62.6689,33567.926831205
2014-11-18,62.844,63.302,62.844,63.2387,15069.477964006
2014-11-19,63.1705,63.1705,62.8173,62.9756,44675.689886715
2014-11-20,62.7649,63.0458,62.6947,62.8935,31925.215239905
2014-11-21,63.5355,63.8283,63.31,63.5019,41137.541843915
2014-11-24,63.6404,63.8877,63.6404,63.853,61790.217419459
2014-11-25,63.7393,64.1844,63.7393,64.0548,17923.247085384
2014-11-26,63.8877,64.1686,63.8778,64.0212,14313.325182287
2014-11-28,63.8441,64.0914,63.4583,63.4583,11676.899440681
2014-12-01,63.2922,63.4672,62.8084,63.0528,72916.176664904
2014-12-02,63.0904,63.2823,62.8529,63.2645,12797.986920528
2014-12-03,63.485,63.8016,63.1418,63.7037,16203.707136583
2014-12-04,63.5454,63.6404,63.1863,63.4583,11158.30802755
2014-12-05,63.5187,63.8441,63.3535,63.4405,7629.2580797176
2014-12-08,63.3693,63.3792,62.7303,62.8084,52433.332195414
2014-12-09,62.2386,62.7896,62.2307,62.7896,4766.390863372
2014-12-10,62.7382,62.7382,61.6313,61.6768,26230.818689878
2014-12-11,61.9498,62.2624,61.6669,61.6867,8633.081224432
2014-12-12,61.5343,61.657,60.7014,60.8508,8103.3699174528
2014-12-15,60.7182,61.2286,60.0168,60.4729,5713.6036394016
2014-12-16,60.3136,61.5521,60.3136,60.6678,17604.813761532
2014-12-17,60.6767,61.4037,60.464,61.3424,17297.500331529
2014-12-18,62.1081,62.4929,61.9666,62.4929,64266.921049419
